tender_country,tender_year,tender_mainCpv,tender_estimatedPrice_EUR,lot_bidsCount,tender_procedureType,tender_supplyType,buyer_buyerType,buyer_country,tender_indicator_score_INTEGRITY,tender_indicator_score_ADMINISTRATIVE,tender_indicator_score_TRANSPARENCY
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2022,33651600,20000000000.0,963.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,94.4444,50.5208,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
LT,2022,42512300,1500000.0,13.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,LT,79.9194,26.4706,50.0
SI,2015,33000000,45900.0,1.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,SI,77.808,38.5185,77.3105
SI,2015,33000000,45900.0,8.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,SI,77.808,38.5185,77.3105
CZ,2018,45233100,65773653.0,6.0,RESTRICTED,WORKS,PUBLIC_BODY,CZ,90.0,46.9697,77.5045
CZ,2018,45233100,65773653.0,6.0,RESTRICTED,WORKS,PUBLIC_BODY,CZ,90.0,46.9697,77.5045
CZ,2019,45233000,443371.0,6.0,RESTRICTED,WORKS,PUBLIC_BODY,CZ,70.0,30.5556,62.5
CZ,2020,45212350,561747.0,7.0,RESTRICTED,WORKS,OTHER,CZ,70.0,30.5556,66.6667
CZ,2019,45211000,3108045.0,4.0,RESTRICTED,WORKS,REGIONAL_AUTHORITY,CZ,78.1235,20.8333,65.1097
CZ,2019,45211000,3108045.0,5.0,RESTRICTED,WORKS,REGIONAL_AUTHORITY,CZ,78.1235,20.8333,65.1097
PL,2016,33600000,2568644.0,6.0,OPEN,SUPPLIES,PUBLIC_BODY,PL,87.153,17.8302,81.7159
SI,2015,33141000,781250.0,7.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.7074,57.2093,75.8751
SI,2015,15000000,276000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.6209,35.3846,75.9589
RO,2021,34913000,526269.0,6.0,OPEN,SUPPLIES,REGIONAL_AGENCY,RO,99.9312,32.2581,50.0
BG,2017,38000000,429766.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,BG,80.2525,26.3158,76.6341
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
